,iati_identifier,reporting_org_narrative,title_narrative,description_narrative,participating_org_narrative,contact_info_organisation_narrative,recipient_country_code,sector_code,sector,sector_narrative,transaction_transaction_type_code,Date,transaction_value,default_currency,transaction_description_narrative,transaction_provider_org_ref,transaction_provider_org_narrative,year,month,day,EUR,USD,AUD,CAD,CHF,DKK,GBP,XDR,JPY
1399,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-10-25 00:00:00+00:00,2399525,DKK,,,,2016,10,25,0.792304,0.728756,0.555968,0.54654,0.732713,0.106511,0.891487,1.0,0.00697641
1400,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2017-05-05 00:00:00+00:00,2397932,DKK,,,,2017,5,5,0.799673,0.729562,0.538125,0.532061,0.73708,0.107527,0.943688,1.0,0.006496077192982453
1401,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2017-12-01 00:00:00+00:00,-476339,DKK,,,,2017,12,1,0.837786,0.70491,0.533194,0.553783,0.717831,0.112575,0.951805,1.0,0.00626977
1402,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2017-12-01 00:00:00+00:00,476339,DKK,,,,2017,12,1,0.837786,0.70491,0.533194,0.553783,0.717831,0.112575,0.951805,1.0,0.00626977
1403,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",2,2012-12-31 00:00:00+00:00,5700000,DKK,,,,2012,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1404,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",2,2015-10-23 00:00:00+00:00,-1500000,DKK,,,,2015,10,23,0.791491,0.714084,0.517711,0.542123,0.732995,0.106101,1.09883,1.0,0.00590445
1405,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2013-12-31 00:00:00+00:00,515248,DKK,,,,2013,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1406,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-11-05 00:00:00+00:00,131259,DKK,,,,2014,11,5,0.84927,0.680505,0.594285,0.598141,0.705113,0.11411,1.08132,1.0,0.00598509
1407,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-17 00:00:00+00:00,116132,DKK,,,,2014,12,17,0.849722,0.682617,0.556879,0.586995,0.707889,0.114202,1.07382,1.0,0.00583882
1408,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-22 00:00:00+00:00,78598,DKK,,,,2014,12,22,0.843749,0.688269,0.561696,0.591144,0.701099,0.113405,1.07459,1.0,0.00576198
1409,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-03-23 00:00:00+00:00,95060,DKK,,,,2015,3,23,0.78652,0.720784,0.563797,0.57589,0.741242,0.105495,1.07469,1.0,0.00600854
1410,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-11-05 00:00:00+00:00,63804,DKK,,,,2015,11,5,0.782958,0.719432,0.514394,0.54639,0.722176,0.104965,1.10721,1.0,0.00592076
1411,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-11-12 00:00:00+00:00,87563,DKK,,,,2015,11,12,0.777168,0.724565,0.517267,0.544499,0.72096,0.104176,1.10025,1.0,0.00589893
1412,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-03-23 00:00:00+00:00,-116542,DKK,,,,2016,3,23,0.798985,0.715231,0.544648,0.541719,0.734474,0.107186,1.01384,1.0,0.00636383
1413,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-05-20 00:00:00+00:00,679517,DKK,,,,2016,5,20,0.798034,0.711324,0.514927,0.541507,0.717639,0.107306,1.03704,1.0,0.00646658
1414,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-10-25 00:00:00+00:00,819075,DKK,,,,2016,10,25,0.792304,0.728756,0.555968,0.54654,0.732713,0.106511,0.891487,1.0,0.00697641
1415,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-12-31 00:00:00+00:00,110301,DKK,,,,2016,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1416,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-12-31 00:00:00+00:00,5637,DKK,,,,2016,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1417,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2017-04-02 00:00:00+00:00,-5637,DKK,,,,2017,4,2,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1418,XM-DAC-3-1-199679-25974,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2017-05-05 00:00:00+00:00,295957,DKK,,,,2017,5,5,0.799673,0.729562,0.538125,0.532061,0.73708,0.107527,0.943688,1.0,0.006496077192982453
1419,XM-DAC-3-1-199679-25975,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Danida,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",2,2012-12-31 00:00:00+00:00,4000000,DKK,,,,2012,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1420,XM-DAC-3-1-199679-25975,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Danida,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",2,2015-10-23 00:00:00+00:00,-4000000,DKK,,,,2015,10,23,0.791491,0.714084,0.517711,0.542123,0.732995,0.106101,1.09883,1.0,0.00590445
1421,XM-DAC-3-1-42942-7730,"Ministry of Foreign Affairs\, Denmark",Water and sanitation project,To improve living conditions for the population in Diffa and Zinder through rehabilitation and extension of the drinking water supply.,"Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2001-12-31 00:00:00+00:00,2454592,DKK,,,,2001,12,31,0.8308455564245815,0.795716,0.5439101540229887,0.499633,0.7180685238636358,0.0946211,1.15411,1.0,0.006496077192982453
1422,XM-DAC-3-1-42942-7730,"Ministry of Foreign Affairs\, Denmark",Water and sanitation project,To improve living conditions for the population in Diffa and Zinder through rehabilitation and extension of the drinking water supply.,"Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2002-12-31 00:00:00+00:00,7235110,DKK,,,,2002,12,31,0.771373,0.735552,0.41647,0.465657,0.530395,0.103859,1.18556,1.0,0.006496077192982453
1423,XM-DAC-3-1-42942-7730,"Ministry of Foreign Affairs\, Denmark",Water and sanitation project,To improve living conditions for the population in Diffa and Zinder through rehabilitation and extension of the drinking water supply.,"Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2003-12-31 00:00:00+00:00,19973482,DKK,,,,2003,12,31,0.84995,0.672961,0.504721,0.520706,0.544071,0.1111076644414169,1.20103,1.0,0.006496077192982453
1424,XM-DAC-3-1-42942-7730,"Ministry of Foreign Affairs\, Denmark",Water and sanitation project,To improve living conditions for the population in Diffa and Zinder through rehabilitation and extension of the drinking water supply.,"Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2004-12-31 00:00:00+00:00,21706093,DKK,,,,2004,12,31,0.877073,0.643912,0.501607,0.534988,0.569028,0.1111076644414169,1.24365,1.0,0.006496077192982453
1425,XM-DAC-3-1-42942-7730,"Ministry of Foreign Affairs\, Denmark",Water and sanitation project,To improve living conditions for the population in Diffa and Zinder through rehabilitation and extension of the drinking water supply.,"Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2005-12-31 00:00:00+00:00,17696046,DKK,,,,2005,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1426,XM-DAC-3-1-42942-7730,"Ministry of Foreign Affairs\, Denmark",Water and sanitation project,To improve living conditions for the population in Diffa and Zinder through rehabilitation and extension of the drinking water supply.,"Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2006-12-31 00:00:00+00:00,18259405,DKK,,,,2006,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1427,XM-DAC-3-1-42942-7730,"Ministry of Foreign Affairs\, Denmark",Water and sanitation project,To improve living conditions for the population in Diffa and Zinder through rehabilitation and extension of the drinking water supply.,"Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2007-12-31 00:00:00+00:00,638285,DKK,,,,2007,12,31,0.931563,0.632812,0.557887,0.640433,0.56225,0.124685,1.26778,1.0,0.006496077192982453
1428,XM-DAC-3-1-42942-7730,"Ministry of Foreign Affairs\, Denmark",Water and sanitation project,To improve living conditions for the population in Diffa and Zinder through rehabilitation and extension of the drinking water supply.,"Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2008-12-31 00:00:00+00:00,-39216,DKK,,,,2008,12,31,0.903543,0.649237,0.449791,0.530163,0.610357,0.1111076644414169,0.946458,1.0,0.006496077192982453
